image_name,row,col,label
PR_20090616_043849_516_LC16,114,1243,241
PR_20090616_043849_516_LC16,119,1046,241
PR_20090616_043849_516_LC16,121,128,241
PR_20090616_043849_516_LC16,121,699,241
PR_20090616_043849_516_LC16,206,293,241
PR_20090616_043849_516_LC16,229,963,241
PR_20090616_043849_516_LC16,232,140,241
PR_20090616_043849_516_LC16,245,775,241
PR_20090616_043849_516_LC16,257,406,241
PR_20090616_043849_516_LC16,263,1021,241
PR_20090616_043849_516_LC16,307,1155,241
PR_20090616_043849_516_LC16,316,424,2
PR_20090616_043849_516_LC16,326,1256,241
PR_20090616_043849_516_LC16,345,1352,241
PR_20090616_043849_516_LC16,361,26,241
PR_20090616_043849_516_LC16,361,195,241
PR_20090616_043849_516_LC16,429,1325,241
PR_20090616_043849_516_LC16,440,1268,241
PR_20090616_043849_516_LC16,471,78,241
PR_20090616_043849_516_LC16,493,1073,241
PR_20090616_043849_516_LC16,524,629,241
PR_20090616_043849_516_LC16,552,587,241
PR_20090616_043849_516_LC16,576,1115,241
PR_20090616_043849_516_LC16,579,529,241
PR_20090616_043849_516_LC16,581,373,241
PR_20090616_043849_516_LC16,582,1135,241
PR_20090616_043849_516_LC16,617,35,241
PR_20090616_043849_516_LC16,620,1248,241
PR_20090616_043849_516_LC16,727,478,241
PR_20090616_043849_516_LC16,765,857,241
PR_20090616_043849_516_LC16,778,889,241
PR_20090616_043849_516_LC16,799,1094,241
PR_20090616_043849_516_LC16,813,397,2
PR_20090616_043849_516_LC16,817,755,241
PR_20090616_043849_516_LC16,830,675,2
PR_20090616_043849_516_LC16,842,1081,241
PR_20090616_043849_516_LC16,854,1336,2
PR_20090616_043849_516_LC16,879,42,241
PR_20090616_043849_516_LC16,902,968,241
PR_20090616_043849_516_LC16,932,911,241
PR_20090616_043849_516_LC16,944,606,2
PR_20090616_043849_516_LC16,967,425,241
PR_20090616_043849_516_LC16,969,1045,241
PR_20090616_043849_516_LC16,998,320,241
PR_20090616_043849_516_LC16,1002,935,241
PR_20090616_043849_516_LC16,1022,132,241
PR_20090616_044849_604_LC16,63,224,2
PR_20090616_044849_604_LC16,73,1163,241
PR_20090616_044849_604_LC16,106,645,2
PR_20090616_044849_604_LC16,151,1147,2
PR_20090616_044849_604_LC16,152,406,241
PR_20090616_044849_604_LC16,174,400,241
PR_20090616_044849_604_LC16,176,110,241
PR_20090616_044849_604_LC16,180,1050,241
PR_20090616_044849_604_LC16,181,454,241
PR_20090616_044849_604_LC16,239,574,2
PR_20090616_044849_604_LC16,275,1206,2
PR_20090616_044849_604_LC16,291,801,2
PR_20090616_044849_604_LC16,292,1301,2
PR_20090616_044849_604_LC16,293,1202,2
PR_20090616_044849_604_LC16,345,498,2
PR_20090616_044849_604_LC16,357,952,2
PR_20090616_044849_604_LC16,358,1349,2
PR_20090616_044849_604_LC16,361,627,241
PR_20090616_044849_604_LC16,387,910,2
PR_20090616_044849_604_LC16,394,1346,241
PR_20090616_044849_604_LC16,411,575,241
PR_20090616_044849_604_LC16,413,449,29
PR_20090616_044849_604_LC16,435,116,2
PR_20090616_044849_604_LC16,442,407,27
PR_20090616_044849_604_LC16,479,697,2
PR_20090616_044849_604_LC16,482,434,241
PR_20090616_044849_604_LC16,497,566,2
PR_20090616_044849_604_LC16,518,225,2
PR_20090616_044849_604_LC16,574,557,2
PR_20090616_044849_604_LC16,579,732,241
PR_20090616_044849_604_LC16,601,1132,241
PR_20090616_044849_604_LC16,657,32,26
PR_20090616_044849_604_LC16,690,1225,241
PR_20090616_044849_604_LC16,722,878,241
PR_20090616_044849_604_LC16,736,233,241
PR_20090616_044849_604_LC16,744,277,16
PR_20090616_044849_604_LC16,790,947,2
PR_20090616_044849_604_LC16,837,410,241
PR_20090616_044849_604_LC16,848,1090,2
PR_20090616_044849_604_LC16,856,981,241
PR_20090616_044849_604_LC16,864,1090,2
PR_20090616_044849_604_LC16,865,804,241
PR_20090616_044849_604_LC16,872,324,2
PR_20090616_044849_604_LC16,906,451,166
PR_20090616_044849_604_LC16,933,996,241
PR_20090616_044849_604_LC16,936,1109,241
PR_20090616_044849_604_LC16,987,196,2
PR_20090616_044849_604_LC16,994,1276,241
PR_20090616_044849_604_LC16,1000,1267,241
PR_20090616_044849_604_LC16,1018,838,2
PR_20090616_051349_801_LC16,6,539,2
PR_20090616_051349_801_LC16,10,952,2
PR_20090616_051349_801_LC16,13,93,2
PR_20090616_051349_801_LC16,23,1325,2
PR_20090616_051349_801_LC16,47,679,241
PR_20090616_051349_801_LC16,64,1240,2
PR_20090616_051349_801_LC16,71,1183,241
PR_20090616_051349_801_LC16,73,900,2
PR_20090616_051349_801_LC16,90,68,2
PR_20090616_051349_801_LC16,107,236,2
PR_20090616_051349_801_LC16,114,116,241
PR_20090616_051349_801_LC16,153,1282,2
PR_20090616_051349_801_LC16,208,901,241
PR_20090616_051349_801_LC16,237,994,2
PR_20090616_051349_801_LC16,247,308,2
PR_20090616_051349_801_LC16,267,618,241
PR_20090616_051349_801_LC16,274,675,241
PR_20090616_051349_801_LC16,283,1358,2
PR_20090616_051349_801_LC16,299,1202,2
PR_20090616_051349_801_LC16,329,714,241
PR_20090616_051349_801_LC16,332,1041,2
PR_20090616_051349_801_LC16,336,469,150
PR_20090616_051349_801_LC16,395,380,2
PR_20090616_051349_801_LC16,443,716,2
PR_20090616_051349_801_LC16,463,351,2
PR_20090616_051349_801_LC16,473,366,2
PR_20090616_051349_801_LC16,534,408,2
PR_20090616_051349_801_LC16,535,423,2
PR_20090616_051349_801_LC16,543,558,2
PR_20090616_051349_801_LC16,560,349,2
PR_20090616_051349_801_LC16,603,1302,2
PR_20090616_051349_801_LC16,629,565,241
PR_20090616_051349_801_LC16,630,752,2
PR_20090616_051349_801_LC16,667,148,2
PR_20090616_051349_801_LC16,738,793,166
PR_20090616_051349_801_LC16,775,561,2
PR_20090616_051349_801_LC16,792,19,241
PR_20090616_051349_801_LC16,803,843,2
PR_20090616_051349_801_LC16,837,102,2
PR_20090616_051349_801_LC16,851,193,2
PR_20090616_051349_801_LC16,892,517,241
PR_20090616_051349_801_LC16,902,150,2
PR_20090616_051349_801_LC16,909,1177,2
PR_20090616_051349_801_LC16,918,213,241
PR_20090616_051349_801_LC16,962,1105,2
PR_20090616_051349_801_LC16,1002,1340,241
PR_20090616_051349_801_LC16,1003,855,16
PR_20090616_051349_801_LC16,1005,321,2
PR_20090616_051349_801_LC16,1006,1310,241
PR_20090616_051349_801_LC16,1010,1030,2
PR_20090616_053529_934_LC16,6,47,2
PR_20090616_053529_934_LC16,43,1113,2
PR_20090616_053529_934_LC16,55,452,2
PR_20090616_053529_934_LC16,86,204,2
PR_20090616_053529_934_LC16,100,774,2
PR_20090616_053529_934_LC16,121,8,2
PR_20090616_053529_934_LC16,123,143,2
PR_20090616_053529_934_LC16,129,382,2
PR_20090616_053529_934_LC16,165,1330,2
PR_20090616_053529_934_LC16,253,790,29
PR_20090616_053529_934_LC16,289,294,2
PR_20090616_053529_934_LC16,294,327,2
PR_20090616_053529_934_LC16,345,267,2
PR_20090616_053529_934_LC16,366,1270,2
PR_20090616_053529_934_LC16,375,1118,16
PR_20090616_053529_934_LC16,380,172,16
PR_20090616_053529_934_LC16,468,470,150
PR_20090616_053529_934_LC16,500,927,2
PR_20090616_053529_934_LC16,533,248,161
PR_20090616_053529_934_LC16,554,559,2
PR_20090616_053529_934_LC16,556,322,163
PR_20090616_053529_934_LC16,556,964,2
PR_20090616_053529_934_LC16,557,1227,2
PR_20090616_053529_934_LC16,572,34,2
PR_20090616_053529_934_LC16,576,605,2
PR_20090616_053529_934_LC16,629,762,2
PR_20090616_053529_934_LC16,634,1292,2
PR_20090616_053529_934_LC16,652,77,2
PR_20090616_053529_934_LC16,654,251,2
PR_20090616_053529_934_LC16,665,1301,2
PR_20090616_053529_934_LC16,667,1068,2
PR_20090616_053529_934_LC16,695,1344,161
PR_20090616_053529_934_LC16,700,51,2
PR_20090616_053529_934_LC16,705,101,2
PR_20090616_053529_934_LC16,714,922,22
PR_20090616_053529_934_LC16,732,145,2
PR_20090616_053529_934_LC16,735,517,2
PR_20090616_053529_934_LC16,804,743,2
PR_20090616_053529_934_LC16,806,1006,25
PR_20090616_053529_934_LC16,809,675,16
PR_20090616_053529_934_LC16,810,313,2
PR_20090616_053529_934_LC16,843,1051,2
PR_20090616_053529_934_LC16,848,1119,2
PR_20090616_053529_934_LC16,852,1238,2
PR_20090616_053529_934_LC16,867,1010,2
PR_20090616_053529_934_LC16,867,1172,2
PR_20090616_053529_934_LC16,952,215,25
PR_20090616_053529_934_LC16,955,740,2
PR_20090616_053529_934_LC16,971,1123,2
PR_20090616_053529_934_LC16,1017,411,2
PR_20090616_054209_976_LC16,5,183,241
PR_20090616_054209_976_LC16,57,1149,241
PR_20090616_054209_976_LC16,68,75,241
PR_20090616_054209_976_LC16,111,1220,241
PR_20090616_054209_976_LC16,122,674,241
PR_20090616_054209_976_LC16,128,897,241
PR_20090616_054209_976_LC16,136,243,241
PR_20090616_054209_976_LC16,137,1354,241
PR_20090616_054209_976_LC16,165,1329,241
PR_20090616_054209_976_LC16,167,679,241
PR_20090616_054209_976_LC16,183,1161,241
PR_20090616_054209_976_LC16,224,71,241
PR_20090616_054209_976_LC16,251,582,241
PR_20090616_054209_976_LC16,325,84,241
PR_20090616_054209_976_LC16,337,937,241
PR_20090616_054209_976_LC16,379,261,241
PR_20090616_054209_976_LC16,384,173,241
PR_20090616_054209_976_LC16,384,581,241
PR_20090616_054209_976_LC16,393,124,241
PR_20090616_054209_976_LC16,410,862,241
PR_20090616_054209_976_LC16,441,688,241
PR_20090616_054209_976_LC16,443,18,241
PR_20090616_054209_976_LC16,469,721,241
PR_20090616_054209_976_LC16,470,383,241
PR_20090616_054209_976_LC16,481,51,241
PR_20090616_054209_976_LC16,496,467,241
PR_20090616_054209_976_LC16,506,158,241
PR_20090616_054209_976_LC16,522,213,241
PR_20090616_054209_976_LC16,532,316,241
PR_20090616_054209_976_LC16,545,1143,241
PR_20090616_054209_976_LC16,552,27,241
PR_20090616_054209_976_LC16,563,663,241
PR_20090616_054209_976_LC16,594,1057,241
PR_20090616_054209_976_LC16,606,77,241
PR_20090616_054209_976_LC16,634,1359,241
PR_20090616_054209_976_LC16,639,163,241
PR_20090616_054209_976_LC16,664,84,241
PR_20090616_054209_976_LC16,673,506,241
PR_20090616_054209_976_LC16,700,611,241
PR_20090616_054209_976_LC16,714,997,241
PR_20090616_054209_976_LC16,715,963,241
PR_20090616_054209_976_LC16,733,582,241
PR_20090616_054209_976_LC16,751,71,241
PR_20090616_054209_976_LC16,756,1087,241
PR_20090616_054209_976_LC16,775,623,241
PR_20090616_054209_976_LC16,834,92,241
PR_20090616_054209_976_LC16,847,479,241
PR_20090616_054209_976_LC16,868,987,241
PR_20090616_054209_976_LC16,987,1056,241
PR_20090616_054209_976_LC16,1006,285,241
PR_20090616_055030_042_LC16,41,1175,2
PR_20090616_055030_042_LC16,41,1207,2
PR_20090616_055030_042_LC16,101,277,2
PR_20090616_055030_042_LC16,137,876,16
PR_20090616_055030_042_LC16,161,569,2
PR_20090616_055030_042_LC16,183,295,2
PR_20090616_055030_042_LC16,213,1141,2
PR_20090616_055030_042_LC16,214,561,2
PR_20090616_055030_042_LC16,243,635,2
PR_20090616_055030_042_LC16,309,1270,241
PR_20090616_055030_042_LC16,318,836,2
PR_20090616_055030_042_LC16,332,740,2
PR_20090616_055030_042_LC16,347,355,2
PR_20090616_055030_042_LC16,353,1307,26
PR_20090616_055030_042_LC16,359,168,241
PR_20090616_055030_042_LC16,371,856,2
PR_20090616_055030_042_LC16,379,659,241
PR_20090616_055030_042_LC16,435,938,2
PR_20090616_055030_042_LC16,437,849,29
PR_20090616_055030_042_LC16,477,508,2
PR_20090616_055030_042_LC16,492,963,2
PR_20090616_055030_042_LC16,514,49,241
PR_20090616_055030_042_LC16,540,1272,2
PR_20090616_055030_042_LC16,575,1130,241
PR_20090616_055030_042_LC16,588,748,29
PR_20090616_055030_042_LC16,605,168,2
PR_20090616_055030_042_LC16,609,651,241
PR_20090616_055030_042_LC16,617,955,241
PR_20090616_055030_042_LC16,629,783,2
PR_20090616_055030_042_LC16,634,984,241
PR_20090616_055030_042_LC16,661,1241,2
PR_20090616_055030_042_LC16,702,952,241
PR_20090616_055030_042_LC16,709,1046,29
PR_20090616_055030_042_LC16,712,402,241
PR_20090616_055030_042_LC16,747,1233,2
PR_20090616_055030_042_LC16,762,409,241
PR_20090616_055030_042_LC16,782,113,2
PR_20090616_055030_042_LC16,795,1273,241
PR_20090616_055030_042_LC16,837,1175,2
PR_20090616_055030_042_LC16,872,343,241
PR_20090616_055030_042_LC16,872,592,16
PR_20090616_055030_042_LC16,873,386,241
PR_20090616_055030_042_LC16,886,1114,241
PR_20090616_055030_042_LC16,916,563,2
PR_20090616_055030_042_LC16,924,445,2
PR_20090616_055030_042_LC16,925,1222,241
PR_20090616_055030_042_LC16,954,164,2
PR_20090616_055030_042_LC16,957,228,2
PR_20090616_055030_042_LC16,969,917,2
PR_20090616_055030_042_LC16,980,837,16
PR_20101021_040039_641_LC16,14,1352,59
PR_20101021_040039_641_LC16,50,224,241
PR_20101021_040039_641_LC16,92,859,45
PR_20101021_040039_641_LC16,95,1211,59
PR_20101021_040039_641_LC16,167,213,241
PR_20101021_040039_641_LC16,283,282,59
PR_20101021_040039_641_LC16,367,884,59
PR_20101021_040039_641_LC16,369,981,45
PR_20101021_040039_641_LC16,479,1300,241
PR_20101021_040039_641_LC16,484,1051,241
PR_20101021_040039_641_LC16,625,420,59
PR_20101021_040039_641_LC16,662,412,241
PR_20101021_040039_641_LC16,671,535,241
PR_20101021_040039_641_LC16,697,674,59
PR_20101021_040039_641_LC16,751,400,241
PR_20101021_040039_641_LC16,842,216,59
PR_20101021_040039_641_LC16,855,309,241
PR_20101021_040039_641_LC16,899,694,241
PR_20101021_040039_641_LC16,950,20,241
PR_20101021_040039_641_LC16,982,244,241
PR_20101021_040127_625_LC16,51,1138,241
PR_20101021_040127_625_LC16,154,636,59
PR_20101021_040127_625_LC16,155,267,253
PR_20101021_040127_625_LC16,174,134,241
PR_20101021_040127_625_LC16,223,909,241
PR_20101021_040127_625_LC16,226,499,59
PR_20101021_040127_625_LC16,238,65,241
PR_20101021_040127_625_LC16,265,287,59
PR_20101021_040127_625_LC16,303,1100,59
PR_20101021_040127_625_LC16,317,239,241
PR_20101021_040127_625_LC16,352,254,241
PR_20101021_040127_625_LC16,424,321,241
PR_20101021_040127_625_LC16,436,505,241
PR_20101021_040127_625_LC16,459,147,241
PR_20101021_040127_625_LC16,477,878,241
PR_20101021_040127_625_LC16,491,560,241
PR_20101021_040127_625_LC16,647,355,241
PR_20101021_040127_625_LC16,680,278,241
PR_20101021_040127_625_LC16,684,945,59
PR_20101021_040127_625_LC16,944,1072,59
PR_20101021_040238_572_LC16,52,1304,253
PR_20101021_040238_572_LC16,80,955,241
PR_20101021_040238_572_LC16,185,230,59
PR_20101021_040238_572_LC16,234,1149,241
PR_20101021_040238_572_LC16,255,1167,241
PR_20101021_040238_572_LC16,288,1156,241
PR_20101021_040238_572_LC16,312,865,59
PR_20101021_040238_572_LC16,330,1262,241
PR_20101021_040238_572_LC16,391,712,241
PR_20101021_040238_572_LC16,392,589,241
PR_20101021_040238_572_LC16,414,83,241
PR_20101021_040238_572_LC16,457,449,241
PR_20101021_040238_572_LC16,545,283,241
PR_20101021_040238_572_LC16,591,1268,241
PR_20101021_040238_572_LC16,717,109,253
PR_20101021_040238_572_LC16,765,647,59
PR_20101021_040238_572_LC16,785,69,241
PR_20101021_040238_572_LC16,790,956,241
PR_20101021_040238_572_LC16,812,498,241
PR_20101021_040238_572_LC16,882,879,241
PR_20101021_040304_544_LC16,88,94,241
PR_20101021_040304_544_LC16,96,770,45
PR_20101021_040304_544_LC16,122,923,241
PR_20101021_040304_544_LC16,205,853,249
PR_20101021_040304_544_LC16,220,1308,241
PR_20101021_040304_544_LC16,286,415,249
PR_20101021_040304_544_LC16,299,693,249
PR_20101021_040304_544_LC16,309,802,249
PR_20101021_040304_544_LC16,346,583,249
PR_20101021_040304_544_LC16,470,1094,249
PR_20101021_040304_544_LC16,528,678,249
PR_20101021_040304_544_LC16,558,1057,249
PR_20101021_040304_544_LC16,586,135,45
PR_20101021_040304_544_LC16,622,1264,241
PR_20101021_040304_544_LC16,669,279,249
PR_20101021_040304_544_LC16,674,1037,249
PR_20101021_040304_544_LC16,765,946,241
PR_20101021_040304_544_LC16,834,1295,59
PR_20101021_040304_544_LC16,947,662,241
PR_20101021_040304_544_LC16,1005,62,241
PR_20101021_040635_508_LC16,47,962,59
PR_20101021_040635_508_LC16,52,496,59
PR_20101021_040635_508_LC16,280,362,253
PR_20101021_040635_508_LC16,332,519,59
PR_20101021_040635_508_LC16,394,1335,59
PR_20101021_040635_508_LC16,423,882,66
PR_20101021_040635_508_LC16,436,274,66
PR_20101021_040635_508_LC16,451,283,241
PR_20101021_040635_508_LC16,490,8,59
PR_20101021_040635_508_LC16,574,1159,59
PR_20101021_040635_508_LC16,702,1298,59
PR_20101021_040635_508_LC16,725,777,241
PR_20101021_040635_508_LC16,785,980,241
PR_20101021_040635_508_LC16,787,863,253
PR_20101021_040635_508_LC16,797,776,30
PR_20101021_040635_508_LC16,817,902,253
PR_20101021_040635_508_LC16,930,470,59
PR_20101021_040635_508_LC16,944,716,241
PR_20101021_040635_508_LC16,948,378,66
PR_20101021_040635_508_LC16,990,1010,253
PR_20101021_040658_494_LC16,52,1031,241
PR_20101021_040658_494_LC16,77,229,241
PR_20101021_040658_494_LC16,164,390,241
PR_20101021_040658_494_LC16,210,1053,59
PR_20101021_040658_494_LC16,220,212,241
PR_20101021_040658_494_LC16,248,229,59
PR_20101021_040658_494_LC16,272,83,241
PR_20101021_040658_494_LC16,273,908,59
PR_20101021_040658_494_LC16,326,114,241
PR_20101021_040658_494_LC16,480,182,59
PR_20101021_040658_494_LC16,484,19,241
PR_20101021_040658_494_LC16,515,1119,241
PR_20101021_040658_494_LC16,563,916,241
PR_20101021_040658_494_LC16,632,112,241
PR_20101021_040658_494_LC16,639,1085,241
PR_20101021_040658_494_LC16,760,530,241
PR_20101021_040658_494_LC16,812,1175,241
PR_20101021_040658_494_LC16,823,359,241
PR_20101021_040658_494_LC16,876,887,253
PR_20101021_040658_494_LC16,944,391,241
PR_20101021_040810_457_LC16,2,1164,59
PR_20101021_040810_457_LC16,14,351,59
PR_20101021_040810_457_LC16,22,1074,59
PR_20101021_040810_457_LC16,42,618,253
PR_20101021_040810_457_LC16,64,1074,59
PR_20101021_040810_457_LC16,91,1196,59
PR_20101021_040810_457_LC16,111,8,59
PR_20101021_040810_457_LC16,188,620,253
PR_20101021_040810_457_LC16,289,1033,241
PR_20101021_040810_457_LC16,460,403,241
PR_20101021_040810_457_LC16,464,432,59
PR_20101021_040810_457_LC16,522,627,59
PR_20101021_040810_457_LC16,578,95,253
PR_20101021_040810_457_LC16,618,165,59
PR_20101021_040810_457_LC16,682,823,66
PR_20101021_040810_457_LC16,743,1326,59
PR_20101021_040810_457_LC16,767,1227,59
PR_20101021_040810_457_LC16,934,1095,30
PR_20101021_040810_457_LC16,963,832,253
PR_20101021_040810_457_LC16,969,861,253
PR_20101021_040941_438_LC16,29,44,253
PR_20101021_040941_438_LC16,95,1300,253
PR_20101021_040941_438_LC16,131,37,253
PR_20101021_040941_438_LC16,135,939,45
PR_20101021_040941_438_LC16,193,277,253
PR_20101021_040941_438_LC16,300,449,59
PR_20101021_040941_438_LC16,331,891,45
PR_20101021_040941_438_LC16,472,414,45
PR_20101021_040941_438_LC16,522,858,59
PR_20101021_040941_438_LC16,547,448,66
PR_20101021_040941_438_LC16,567,390,59
PR_20101021_040941_438_LC16,713,1235,66
PR_20101021_040941_438_LC16,729,46,253
PR_20101021_040941_438_LC16,782,1065,241
PR_20101021_040941_438_LC16,795,1153,66
PR_20101021_040941_438_LC16,828,632,66
PR_20101021_040941_438_LC16,851,1162,59
PR_20101021_040941_438_LC16,868,401,66
PR_20101021_040941_438_LC16,934,622,59
PR_20101021_040941_438_LC16,939,1215,59
PR_20101021_041336_344_LC16,91,739,45
PR_20101021_041336_344_LC16,123,351,253
PR_20101021_041336_344_LC16,184,854,45
PR_20101021_041336_344_LC16,246,433,59
PR_20101021_041336_344_LC16,393,920,45
PR_20101021_041336_344_LC16,424,678,66
PR_20101021_041336_344_LC16,487,19,241
PR_20101021_041336_344_LC16,493,12,241
PR_20101021_041336_344_LC16,496,1143,59
PR_20101021_041336_344_LC16,578,1077,241
PR_20101021_041336_344_LC16,599,254,45
PR_20101021_041336_344_LC16,603,215,66
PR_20101021_041336_344_LC16,671,938,66
PR_20101021_041336_344_LC16,700,1202,66
PR_20101021_041336_344_LC16,708,1313,253
PR_20101021_041336_344_LC16,781,266,241
PR_20101021_041336_344_LC16,800,558,253
PR_20101021_041336_344_LC16,849,1084,66
PR_20101021_041336_344_LC16,912,289,253
PR_20101021_041336_344_LC16,1010,1171,45
PR_20101021_042053_723_LC16,8,411,59
PR_20101021_042053_723_LC16,101,1188,59
PR_20101021_042053_723_LC16,120,838,30
PR_20101021_042053_723_LC16,132,65,253
PR_20101021_042053_723_LC16,134,133,66
PR_20101021_042053_723_LC16,240,183,253
PR_20101021_042053_723_LC16,252,603,66
PR_20101021_042053_723_LC16,270,671,59
PR_20101021_042053_723_LC16,408,92,66
PR_20101021_042053_723_LC16,438,466,59
PR_20101021_042053_723_LC16,439,249,253
PR_20101021_042053_723_LC16,505,256,66
PR_20101021_042053_723_LC16,524,970,59
PR_20101021_042053_723_LC16,530,241,253
PR_20101021_042053_723_LC16,634,297,59
PR_20101021_042053_723_LC16,652,822,253
PR_20101021_042053_723_LC16,677,246,59
PR_20101021_042053_723_LC16,871,1217,59
PR_20101021_042053_723_LC16,902,468,65
PR_20101021_042053_723_LC16,904,903,253
PR_20101021_042724_620_LC16,63,1355,28
PR_20101021_042724_620_LC16,68,375,66
PR_20101021_042724_620_LC16,71,917,253
PR_20101021_042724_620_LC16,132,523,66
PR_20101021_042724_620_LC16,185,1334,28
PR_20101021_042724_620_LC16,286,1159,28
PR_20101021_042724_620_LC16,313,1144,28
PR_20101021_042724_620_LC16,399,46,66
PR_20101021_042724_620_LC16,479,347,66
PR_20101021_042724_620_LC16,558,573,66
PR_20101021_042724_620_LC16,594,853,28
PR_20101021_042724_620_LC16,618,301,59
PR_20101021_042724_620_LC16,688,550,66
PR_20101021_042724_620_LC16,709,972,28
PR_20101021_042724_620_LC16,822,450,66
PR_20101021_042724_620_LC16,857,843,28
PR_20101021_042724_620_LC16,866,207,253
PR_20101021_042724_620_LC16,869,680,66
PR_20101021_042724_620_LC16,939,997,28
PR_20101021_042724_620_LC16,940,537,66
PR_20101021_042816_577_LC16,21,672,59
PR_20101021_042816_577_LC16,97,893,66
PR_20101021_042816_577_LC16,115,657,59
PR_20101021_042816_577_LC16,134,1127,59
PR_20101021_042816_577_LC16,149,737,59
PR_20101021_042816_577_LC16,228,739,241
PR_20101021_042816_577_LC16,252,21,241
PR_20101021_042816_577_LC16,257,217,241
PR_20101021_042816_577_LC16,382,768,241
PR_20101021_042816_577_LC16,448,722,241
PR_20101021_042816_577_LC16,619,630,66
PR_20101021_042816_577_LC16,646,690,66
PR_20101021_042816_577_LC16,657,91,253
PR_20101021_042816_577_LC16,696,1118,59
PR_20101021_042816_577_LC16,699,765,59
PR_20101021_042816_577_LC16,731,1099,253
PR_20101021_042816_577_LC16,773,19,253
PR_20101021_042816_577_LC16,819,601,253
PR_20101021_042816_577_LC16,834,509,241
PR_20101021_042816_577_LC16,869,1073,66
PR_20101021_042932_557_LC16,17,1193,253
PR_20101021_042932_557_LC16,131,1168,253
PR_20101021_042932_557_LC16,141,861,59
PR_20101021_042932_557_LC16,162,1312,253
PR_20101021_042932_557_LC16,192,947,59
PR_20101021_042932_557_LC16,226,327,28
PR_20101021_042932_557_LC16,242,540,66
PR_20101021_042932_557_LC16,257,665,253
PR_20101021_042932_557_LC16,366,727,65
PR_20101021_042932_557_LC16,368,1216,66
PR_20101021_042932_557_LC16,436,854,66
PR_20101021_042932_557_LC16,460,553,253
PR_20101021_042932_557_LC16,467,492,66
PR_20101021_042932_557_LC16,492,1080,59
PR_20101021_042932_557_LC16,582,1274,66
PR_20101021_042932_557_LC16,754,9,253
PR_20101021_042932_557_LC16,850,33,59
PR_20101021_042932_557_LC16,851,88,59
PR_20101021_042932_557_LC16,866,653,28
PR_20101021_042932_557_LC16,952,301,28
PR_20101021_043024_534_LC16,34,703,241
PR_20101021_043024_534_LC16,49,1067,241
PR_20101021_043024_534_LC16,62,683,241
PR_20101021_043024_534_LC16,176,362,241
PR_20101021_043024_534_LC16,187,499,241
PR_20101021_043024_534_LC16,307,781,241
PR_20101021_043024_534_LC16,409,790,241
PR_20101021_043024_534_LC16,476,65,66
PR_20101021_043024_534_LC16,495,672,241
PR_20101021_043024_534_LC16,637,834,241
PR_20101021_043024_534_LC16,714,694,253
PR_20101021_043024_534_LC16,723,206,253
PR_20101021_043024_534_LC16,738,309,253
PR_20101021_043024_534_LC16,843,1015,253
PR_20101021_043024_534_LC16,846,150,253
PR_20101021_043024_534_LC16,886,32,253
PR_20101021_043024_534_LC16,892,951,253
PR_20101021_043024_534_LC16,980,1249,253
PR_20101021_043024_534_LC16,997,55,66
PR_20101021_043024_534_LC16,1003,376,66
PR_20101021_043401_467_LC16,34,669,253
PR_20101021_043401_467_LC16,54,913,241
PR_20101021_043401_467_LC16,80,1092,253
PR_20101021_043401_467_LC16,125,1142,66
PR_20101021_043401_467_LC16,142,669,66
PR_20101021_043401_467_LC16,351,228,253
PR_20101021_043401_467_LC16,381,1009,59
PR_20101021_043401_467_LC16,393,153,253
PR_20101021_043401_467_LC16,456,709,253
PR_20101021_043401_467_LC16,457,1297,59
PR_20101021_043401_467_LC16,512,1240,59
PR_20101021_043401_467_LC16,517,816,59
PR_20101021_043401_467_LC16,519,128,253
PR_20101021_043401_467_LC16,578,226,59
PR_20101021_043401_467_LC16,675,169,59
PR_20101021_043401_467_LC16,692,992,241
PR_20101021_043401_467_LC16,693,913,66
PR_20101021_043401_467_LC16,705,1249,59
PR_20101021_043401_467_LC16,723,790,59
PR_20101021_043401_467_LC16,751,1002,253
PR_20101021_043519_448_LC16,170,760,59
PR_20101021_043519_448_LC16,174,377,253
PR_20101021_043519_448_LC16,182,1044,59
PR_20101021_043519_448_LC16,224,1069,253
PR_20101021_043519_448_LC16,243,802,241
PR_20101021_043519_448_LC16,290,494,241
PR_20101021_043519_448_LC16,298,341,241
PR_20101021_043519_448_LC16,327,1236,241
PR_20101021_043519_448_LC16,422,651,241
PR_20101021_043519_448_LC16,513,349,241
PR_20101021_043519_448_LC16,582,320,241
PR_20101021_043519_448_LC16,593,1141,241
PR_20101021_043519_448_LC16,621,1271,253
PR_20101021_043519_448_LC16,643,244,241
PR_20101021_043519_448_LC16,663,283,241
PR_20101021_043519_448_LC16,695,1316,59
PR_20101021_043519_448_LC16,792,500,255
PR_20101021_043519_448_LC16,846,1183,59
PR_20101021_043519_448_LC16,929,1228,59
PR_20101021_043519_448_LC16,949,377,241
PR_20101021_044514_745_LC16,84,930,66
PR_20101021_044514_745_LC16,93,1144,59
PR_20101021_044514_745_LC16,130,701,59
PR_20101021_044514_745_LC16,171,1138,59
PR_20101021_044514_745_LC16,208,1339,45
PR_20101021_044514_745_LC16,224,486,241
PR_20101021_044514_745_LC16,236,884,59
PR_20101021_044514_745_LC16,312,470,59
PR_20101021_044514_745_LC16,367,290,59
PR_20101021_044514_745_LC16,391,234,253
PR_20101021_044514_745_LC16,444,978,59
